x y z Cv cell_char_length e gamma p radE rho temperature u v w 
0 0 0.13235 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13245 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13255 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13265 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13275 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13285 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13295 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13305 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13315 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13325 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13335 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13345 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13355 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13365 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13375 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13385 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13395 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13405 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13415 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13425 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13435 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13445 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13455 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13465 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13475 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13485 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13495 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13505 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13515 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13525 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13535 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13545 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13555 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13565 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13575 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13585 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13595 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13605 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13615 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13625 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13635 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13645 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13655 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13665 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13675 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13685 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13695 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13705 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13715 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13725 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13735 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13745 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13755 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13765 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13775 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13785 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13795 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13805 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13815 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13825 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13835 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13845 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13855 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13865 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13875 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13885 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13895 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13905 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13915 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13925 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13935 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13945 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13955 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13965 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13975 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13985 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.13995 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14005 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14015 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14025 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14035 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14045 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14055 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14065 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14075 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14085 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14095 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14105 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14115 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14125 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14135 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14145 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14155 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14165 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14175 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14185 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14195 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14205 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14215 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14225 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14235 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14245 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14255 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14265 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14275 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14285 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14295 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14305 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14315 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14325 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14335 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14345 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14355 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14365 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14375 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14385 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14395 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14405 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14415 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14425 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14435 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14445 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14455 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14465 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14475 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14485 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14495 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14505 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14515 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14525 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14535 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14545 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14555 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14565 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14575 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14585 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14595 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14605 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14615 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14625 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14635 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14645 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14655 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14665 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14675 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14685 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14695 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14705 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14715 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14725 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14735 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14745 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14755 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14765 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14775 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14785 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14795 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14805 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14815 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14825 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14835 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14845 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14855 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14865 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14875 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14885 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14895 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14905 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14915 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14925 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14935 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14945 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14955 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14965 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14975 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14985 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.14995 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15005 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15015 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15025 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15035 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15045 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15055 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15065 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15075 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15085 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15095 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15105 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15115 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15125 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15135 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15145 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15155 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15165 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15175 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15185 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15195 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15205 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15215 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15225 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15235 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15245 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15255 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15265 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15275 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15285 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15295 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
0 0 0.15305 0.144728 0.0001 0.0144728 1.66667 0.00964853 1.37202e-06 1 0.1 -2.29572e-16 0 0.380431 
